Date,Year,Month,Product_ID,Product_Name,Category,Store_ID,City,Units_Sold,Sales,Revenue,Discount,Promotion,Stock_Level,Profit
2019-03-11,2019,March,P104,Smartwatch,Electronics,S01,Chennai,18,18,153000,15,No,94,21661
2021-12-24,2021,December,P101,Mobile,Electronics,S05,Hyderabad,16,16,216000,10,Yes,36,56092
2025-04-02,2025,April,P103,Headphones,Accessories,S03,Coimbatore,18,18,51300,5,No,98,5384
2023-06-02,2023,June,P104,Smartwatch,Electronics,S05,Hyderabad,17,17,161500,5,No,73,28440
2022-12-12,2022,December,P102,Laptop,Electronics,S04,Bangalore,16,16,640000,20,No,39,108887
2019-09-04,2019,September,P103,Headphones,Accessories,S05,Hyderabad,18,18,45900,15,No,86,10177
2025-11-16,2025,November,P105,Camera,Electronics,S05,Hyderabad,7,7,175000,0,No,17,38695
2025-06-09,2025,June,P103,Headphones,Accessories,S01,Chennai,16,16,40800,15,No,87,10263
2021-10-05,2021,October,P102,Laptop,Electronics,S05,Hyderabad,12,12,600000,0,No,12,140690
2025-07-01,2025,July,P105,Camera,Electronics,S04,Bangalore,10,10,225000,10,Yes,13,45528
2019-08-24,2019,August,P102,Laptop,Electronics,S04,Bangalore,10,10,475000,5,Yes,64,80869
2021-01-01,2021,January,P102,Laptop,Electronics,S05,Hyderabad,15,15,675000,10,Yes,46,155747
2021-03-31,2021,March,P104,Smartwatch,Electronics,S03,Coimbatore,1,1,10000,0,No,15,2507
2025-10-13,2025,October,P103,Headphones,Accessories,S03,Coimbatore,16,16,38400,20,Yes,12,8977
2019-02-26,2019,February,P101,Mobile,Electronics,S05,Hyderabad,3,3,45000,0,Yes,62,7932
2025-07-18,2025,July,P104,Smartwatch,Electronics,S04,Bangalore,15,15,127500,15,No,71,14287
2022-12-20,2022,December,P105,Camera,Electronics,S02,Madurai,10,10,237500,5,No,20,41240
2020-08-12,2020,August,P105,Camera,Electronics,S05,Hyderabad,1,1,21250,15,No,44,5352
2021-04-26,2021,April,P105,Camera,Electronics,S05,Hyderabad,10,10,250000,0,No,40,65077
2024-12-21,2024,December,P105,Camera,Electronics,S04,Bangalore,7,7,157500,10,No,79,40939
2022-10-18,2022,October,P105,Camera,Electronics,S02,Madurai,12,12,270000,10,Yes,91,31479
2021-10-25,2021,October,P104,Smartwatch,Electronics,S02,Madurai,10,10,80000,20,Yes,10,9501
2023-06-23,2023,June,P103,Headphones,Accessories,S02,Madurai,5,5,12750,15,No,40,1785
2021-10-28,2021,October,P103,Headphones,Accessories,S05,Hyderabad,7,7,19950,5,Yes,31,4136
2023-06-02,2023,June,P105,Camera,Electronics,S02,Madurai,19,19,451250,5,No,50,132196
2024-06-27,2024,June,P101,Mobile,Electronics,S03,Coimbatore,17,17,216750,15,Yes,51,23093
2024-12-29,2024,December,P101,Mobile,Electronics,S05,Hyderabad,4,4,54000,10,Yes,99,6509
2024-11-12,2024,November,P101,Mobile,Electronics,S02,Madurai,15,15,213750,5,Yes,59,61341
2019-08-14,2019,August,P105,Camera,Electronics,S02,Madurai,19,19,427500,10,No,22,74851
2019-11-05,2019,November,P105,Camera,Electronics,S04,Bangalore,19,19,451250,5,No,93,72335
2021-08-26,2021,August,P104,Smartwatch,Electronics,S03,Coimbatore,10,10,80000,20,No,39,8652
2023-07-10,2023,July,P101,Mobile,Electronics,S02,Madurai,5,5,71250,5,Yes,49,9807
2022-04-04,2022,April,P102,Laptop,Electronics,S02,Madurai,18,18,765000,15,No,56,214123
2025-06-26,2025,June,P102,Laptop,Electronics,S02,Madurai,13,13,520000,20,No,20,149430
2024-12-02,2024,December,P101,Mobile,Electronics,S02,Madurai,13,13,195000,0,Yes,91,30841
2023-09-04,2023,September,P103,Headphones,Accessories,S05,Hyderabad,19,19,45600,20,Yes,70,12423
2021-08-03,2021,August,P102,Laptop,Electronics,S02,Madurai,2,2,85000,15,Yes,17,22488
2020-08-13,2020,August,P102,Laptop,Electronics,S02,Madurai,11,11,495000,10,No,90,108082
2022-08-09,2022,August,P104,Smartwatch,Electronics,S05,Hyderabad,5,5,45000,10,Yes,31,11573
2023-03-25,2023,March,P102,Laptop,Electronics,S05,Hyderabad,16,16,800000,0,No,46,106706
2025-05-02,2025,May,P102,Laptop,Electronics,S05,Hyderabad,18,18,810000,10,No,88,230400
2025-10-07,2025,October,P101,Mobile,Electronics,S05,Hyderabad,9,9,128250,5,No,10,26609
2020-10-16,2020,October,P101,Mobile,Electronics,S03,Coimbatore,2,2,27000,10,No,41,3881
2021-06-05,2021,June,P103,Headphones,Accessories,S01,Chennai,12,12,28800,20,No,80,8467
2023-12-18,2023,December,P101,Mobile,Electronics,S01,Chennai,12,12,153000,15,No,94,33400
2022-11-03,2022,November,P101,Mobile,Electronics,S04,Bangalore,7,7,94500,10,Yes,49,15748
2021-11-01,2021,November,P104,Smartwatch,Electronics,S01,Chennai,21,21,178500,15,No,12,40337
2023-08-04,2023,August,P104,Smartwatch,Electronics,S03,Coimbatore,16,16,160000,0,No,84,18280
2023-09-19,2023,September,P103,Headphones,Accessories,S04,Bangalore,19,19,54150,5,Yes,49,15316
2022-09-01,2022,September,P105,Camera,Electronics,S02,Madurai,17,17,382500,10,Yes,43,101528
2020-02-26,2020,February,P103,Headphones,Accessories,S03,Coimbatore,6,6,18000,0,No,55,4554
2019-04-17,2019,April,P102,Laptop,Electronics,S05,Hyderabad,5,5,225000,10,No,55,58085
2019-11-09,2019,November,P102,Laptop,Electronics,S01,Chennai,21,21,1050000,0,No,68,113774
2019-02-06,2019,February,P105,Camera,Electronics,S01,Chennai,15,15,375000,0,No,46,67093
2023-01-21,2023,January,P104,Smartwatch,Electronics,S02,Madurai,14,14,133000,5,No,81,18397
2020-09-01,2020,September,P101,Mobile,Electronics,S04,Bangalore,15,15,191250,15,Yes,14,57214
2024-05-08,2024,May,P103,Headphones,Accessories,S05,Hyderabad,6,6,18000,0,No,75,3200
2020-09-26,2020,September,P102,Laptop,Electronics,S02,Madurai,9,9,427500,5,No,35,50882
2020-05-06,2020,May,P104,Smartwatch,Electronics,S01,Chennai,1,1,8500,15,No,33,1659
2024-06-29,2024,June,P105,Camera,Electronics,S01,Chennai,1,1,22500,10,No,97,3319
2021-05-01,2021,May,P103,Headphones,Accessories,S04,Bangalore,11,11,31350,5,No,26,4798
2020-06-27,2020,June,P102,Laptop,Electronics,S01,Chennai,8,8,360000,10,No,68,69435
2024-03-26,2024,March,P105,Camera,Electronics,S02,Madurai,18,18,382500,15,No,94,69193
2019-09-10,2019,September,P101,Mobile,Electronics,S05,Hyderabad,2,2,25500,15,Yes,12,6100
2021-09-03,2021,September,P102,Laptop,Electronics,S04,Bangalore,1,1,45000,10,No,81,10902
2020-06-29,2020,June,P103,Headphones,Accessories,S02,Madurai,6,6,16200,10,No,29,2250
2021-07-09,2021,July,P105,Camera,Electronics,S04,Bangalore,5,5,118750,5,No,65,28464
2025-10-03,2025,October,P103,Headphones,Accessories,S05,Hyderabad,9,9,21600,20,No,36,3376
2020-01-12,2020,January,P105,Camera,Electronics,S04,Bangalore,11,11,275000,0,Yes,72,49421
2022-10-11,2022,October,P104,Smartwatch,Electronics,S02,Madurai,10,10,80000,20,Yes,97,12261
2024-06-08,2024,June,P102,Laptop,Electronics,S02,Madurai,11,11,467500,15,No,14,136589
2023-02-22,2023,February,P101,Mobile,Electronics,S02,Madurai,15,15,213750,5,No,68,59299
2021-11-06,2021,November,P103,Headphones,Accessories,S02,Madurai,7,7,17850,15,Yes,13,2502
2023-03-13,2023,March,P105,Camera,Electronics,S03,Coimbatore,12,12,240000,20,Yes,72,45300
2021-11-13,2021,November,P102,Laptop,Electronics,S02,Madurai,24,24,1200000,0,Yes,18,196853
2020-06-14,2020,June,P105,Camera,Electronics,S01,Chennai,11,11,261250,5,No,73,62593
2022-02-08,2022,February,P101,Mobile,Electronics,S05,Hyderabad,7,7,89250,15,Yes,16,9628
2019-04-14,2019,April,P101,Mobile,Electronics,S03,Coimbatore,17,17,255000,0,Yes,71,66024
2025-07-29,2025,July,P105,Camera,Electronics,S05,Hyderabad,16,16,360000,10,Yes,58,100318
2019-11-27,2019,November,P104,Smartwatch,Electronics,S01,Chennai,22,22,198000,10,Yes,23,25225
2022-08-14,2022,August,P105,Camera,Electronics,S04,Bangalore,5,5,100000,20,Yes,31,10587
2023-09-21,2023,September,P101,Mobile,Electronics,S03,Coimbatore,2,2,30000,0,Yes,25,3755
2021-03-27,2021,March,P101,Mobile,Electronics,S05,Hyderabad,1,1,13500,10,No,63,2298
2024-11-26,2024,November,P101,Mobile,Electronics,S03,Coimbatore,7,7,99750,5,No,32,15876
2019-04-11,2019,April,P103,Headphones,Accessories,S01,Chennai,1,1,2550,15,No,23,375
2022-01-06,2022,January,P104,Smartwatch,Electronics,S03,Coimbatore,2,2,19000,5,No,75,3152
2023-12-14,2023,December,P104,Smartwatch,Electronics,S01,Chennai,21,21,199500,5,No,92,29360
2019-10-25,2019,October,P103,Headphones,Accessories,S04,Bangalore,19,19,51300,10,Yes,15,8046
2021-06-13,2021,June,P105,Camera,Electronics,S04,Bangalore,8,8,200000,0,No,39,50601
2020-10-12,2020,October,P104,Smartwatch,Electronics,S01,Chennai,8,8,72000,10,No,13,7890
2023-07-02,2023,July,P105,Camera,Electronics,S05,Hyderabad,3,3,71250,5,No,65,9953
2024-12-14,2024,December,P103,Headphones,Accessories,S05,Hyderabad,12,12,32400,10,Yes,70,4144
2020-02-05,2020,February,P101,Mobile,Electronics,S03,Coimbatore,19,19,228000,20,Yes,67,41696
2025-09-13,2025,September,P101,Mobile,Electronics,S02,Madurai,8,8,120000,0,No,39,22314
2023-12-05,2023,December,P105,Camera,Electronics,S03,Coimbatore,1,1,21250,15,Yes,11,4475
2022-04-01,2022,April,P101,Mobile,Electronics,S02,Madurai,19,19,256500,10,Yes,28,62559
2022-09-01,2022,September,P103,Headphones,Accessories,S05,Hyderabad,10,10,30000,0,Yes,72,8312
2024-04-01,2024,April,P103,Headphones,Accessories,S02,Madurai,1,1,2700,10,Yes,14,317
2019-07-24,2019,July,P102,Laptop,Electronics,S02,Madurai,5,5,237500,5,Yes,86,42715
2021-02-18,2021,February,P104,Smartwatch,Electronics,S01,Chennai,10,10,85000,15,Yes,70,13924
2024-04-12,2024,April,P103,Headphones,Accessories,S02,Madurai,5,5,14250,5,No,84,1804
2024-09-06,2024,September,P101,Mobile,Electronics,S03,Coimbatore,11,11,140250,15,No,70,21864
2023-02-24,2023,February,P101,Mobile,Electronics,S01,Chennai,15,15,191250,15,No,52,21393
2024-03-14,2024,March,P101,Mobile,Electronics,S03,Coimbatore,19,19,256500,10,No,45,62718
2020-02-11,2020,February,P101,Mobile,Electronics,S01,Chennai,1,1,12750,15,Yes,40,2530
2023-08-18,2023,August,P102,Laptop,Electronics,S01,Chennai,13,13,520000,20,Yes,37,62117
2019-09-18,2019,September,P104,Smartwatch,Electronics,S03,Coimbatore,3,3,24000,20,No,35,5049
2024-11-25,2024,November,P105,Camera,Electronics,S05,Hyderabad,27,27,573750,15,No,48,58061
2022-10-25,2022,October,P101,Mobile,Electronics,S05,Hyderabad,4,4,48000,20,No,45,12292
2019-01-26,2019,January,P105,Camera,Electronics,S03,Coimbatore,15,15,318750,15,Yes,26,39497
2021-09-27,2021,September,P102,Laptop,Electronics,S05,Hyderabad,19,19,950000,0,Yes,58,113815
2023-01-20,2023,January,P102,Laptop,Electronics,S03,Coimbatore,17,17,765000,10,Yes,42,196929
2019-05-22,2019,May,P103,Headphones,Accessories,S05,Hyderabad,13,13,35100,10,Yes,22,5496
2023-05-01,2023,May,P102,Laptop,Electronics,S04,Bangalore,13,13,552500,15,Yes,40,119427
2025-04-22,2025,April,P104,Smartwatch,Electronics,S05,Hyderabad,17,17,136000,20,Yes,93,14056
2019-09-04,2019,September,P102,Laptop,Electronics,S04,Bangalore,2,2,80000,20,No,97,22619
2022-04-06,2022,April,P105,Camera,Electronics,S03,Coimbatore,13,13,276250,15,No,29,45839
2024-09-27,2024,September,P103,Headphones,Accessories,S05,Hyderabad,6,6,17100,5,No,71,4403
2023-04-19,2023,April,P102,Laptop,Electronics,S03,Coimbatore,2,2,100000,0,No,80,20927
2022-08-10,2022,August,P101,Mobile,Electronics,S05,Hyderabad,10,10,135000,10,No,51,32408
2019-11-15,2019,November,P105,Camera,Electronics,S05,Hyderabad,24,24,570000,5,No,45,103861
2025-01-12,2025,January,P104,Smartwatch,Electronics,S04,Bangalore,13,13,104000,20,No,86,22176
2021-08-15,2021,August,P105,Camera,Electronics,S03,Coimbatore,5,5,112500,10,No,59,13185
2022-11-20,2022,November,P103,Headphones,Accessories,S04,Bangalore,18,18,54000,0,No,37,8537
2021-09-02,2021,September,P102,Laptop,Electronics,S01,Chennai,15,15,600000,20,No,28,72353
2023-06-19,2023,June,P101,Mobile,Electronics,S01,Chennai,4,4,57000,5,No,40,8150
2020-04-20,2020,April,P103,Headphones,Accessories,S03,Coimbatore,6,6,15300,15,No,84,3589
2019-08-29,2019,August,P105,Camera,Electronics,S04,Bangalore,14,14,332500,5,No,89,37170
2023-09-14,2023,September,P105,Camera,Electronics,S03,Coimbatore,15,15,375000,0,Yes,38,48863
2020-02-06,2020,February,P103,Headphones,Accessories,S02,Madurai,15,15,36000,20,Yes,29,8223
2019-01-19,2019,January,P101,Mobile,Electronics,S04,Bangalore,19,19,270750,5,No,79,50202
2020-09-19,2020,September,P104,Smartwatch,Electronics,S02,Madurai,17,17,144500,15,No,45,25149
2019-01-24,2019,January,P101,Mobile,Electronics,S05,Hyderabad,12,12,153000,15,Yes,66,21096
2021-06-12,2021,June,P104,Smartwatch,Electronics,S05,Hyderabad,8,8,76000,5,No,16,19033
2022-10-29,2022,October,P102,Laptop,Electronics,S02,Madurai,6,6,300000,0,No,37,86863
2025-03-13,2025,March,P101,Mobile,Electronics,S05,Hyderabad,8,8,96000,20,Yes,62,19745
2019-02-19,2019,February,P105,Camera,Electronics,S04,Bangalore,13,13,292500,10,Yes,38,55818
2021-08-03,2021,August,P102,Laptop,Electronics,S03,Coimbatore,5,5,237500,5,No,75,55776
2020-07-30,2020,July,P104,Smartwatch,Electronics,S05,Hyderabad,12,12,120000,0,No,17,15957
2020-04-06,2020,April,P101,Mobile,Electronics,S04,Bangalore,14,14,210000,0,No,41,54176
2024-08-29,2024,August,P102,Laptop,Electronics,S03,Coimbatore,8,8,400000,0,Yes,14,113701
2020-06-10,2020,June,P101,Mobile,Electronics,S05,Hyderabad,9,9,135000,0,Yes,15,19881
2023-01-01,2023,January,P102,Laptop,Electronics,S03,Coimbatore,10,10,425000,15,Yes,79,60984
2020-06-09,2020,June,P101,Mobile,Electronics,S02,Madurai,5,5,75000,0,No,91,20030
2022-05-06,2022,May,P101,Mobile,Electronics,S04,Bangalore,2,2,28500,5,Yes,70,6062
2023-12-04,2023,December,P101,Mobile,Electronics,S04,Bangalore,21,21,283500,10,Yes,10,84561
2023-07-27,2023,July,P103,Headphones,Accessories,S04,Bangalore,11,11,33000,0,No,23,7471
2022-01-21,2022,January,P101,Mobile,Electronics,S02,Madurai,1,1,14250,5,No,24,2039
2020-02-25,2020,February,P105,Camera,Electronics,S04,Bangalore,11,11,275000,0,No,98,64963
2020-11-12,2020,November,P101,Mobile,Electronics,S04,Bangalore,4,4,57000,5,Yes,73,15775
2021-12-23,2021,December,P101,Mobile,Electronics,S04,Bangalore,12,12,171000,5,Yes,43,46965
2024-07-24,2024,July,P105,Camera,Electronics,S02,Madurai,19,19,380000,20,Yes,70,103042
2025-01-29,2025,January,P101,Mobile,Electronics,S05,Hyderabad,10,10,135000,10,No,29,16111
2025-08-06,2025,August,P105,Camera,Electronics,S02,Madurai,4,4,95000,5,Yes,76,26318
2022-12-14,2022,December,P105,Camera,Electronics,S03,Coimbatore,3,3,60000,20,No,29,9645
2025-04-08,2025,April,P103,Headphones,Accessories,S02,Madurai,17,17,40800,20,Yes,20,9354
2024-02-22,2024,February,P105,Camera,Electronics,S03,Coimbatore,3,3,71250,5,No,61,9405
2024-12-10,2024,December,P102,Laptop,Electronics,S04,Bangalore,19,19,950000,0,No,50,283399
2020-11-14,2020,November,P104,Smartwatch,Electronics,S01,Chennai,24,24,228000,5,Yes,90,35229
2025-07-17,2025,July,P102,Laptop,Electronics,S02,Madurai,10,10,425000,15,Yes,49,54350
2019-06-08,2019,June,P102,Laptop,Electronics,S02,Madurai,11,11,495000,10,No,85,58339
2023-10-12,2023,October,P101,Mobile,Electronics,S04,Bangalore,2,2,27000,10,No,80,3245
2022-05-01,2022,May,P102,Laptop,Electronics,S03,Coimbatore,8,8,380000,5,No,96,62302
2020-10-25,2020,October,P104,Smartwatch,Electronics,S02,Madurai,14,14,140000,0,No,11,39542
2024-09-12,2024,September,P102,Laptop,Electronics,S02,Madurai,12,12,510000,15,Yes,75,121667
2019-07-13,2019,July,P103,Headphones,Accessories,S01,Chennai,6,6,16200,10,No,11,1863
2020-09-08,2020,September,P105,Camera,Electronics,S02,Madurai,12,12,255000,15,Yes,60,51829
2022-10-18,2022,October,P105,Camera,Electronics,S05,Hyderabad,13,13,292500,10,Yes,45,56840
2024-07-05,2024,July,P103,Headphones,Accessories,S02,Madurai,12,12,36000,0,No,84,7996
2022-06-13,2022,June,P103,Headphones,Accessories,S01,Chennai,1,1,2550,15,No,92,508
2022-06-01,2022,June,P103,Headphones,Accessories,S03,Coimbatore,11,11,26400,20,No,60,3335
2021-04-06,2021,April,P101,Mobile,Electronics,S01,Chennai,19,19,256500,10,No,43,39030
2023-07-03,2023,July,P104,Smartwatch,Electronics,S03,Coimbatore,9,9,90000,0,Yes,56,19672
2025-07-14,2025,July,P103,Headphones,Accessories,S05,Hyderabad,10,10,28500,5,No,30,4107
2024-05-29,2024,May,P102,Laptop,Electronics,S01,Chennai,6,6,255000,15,Yes,43,46162
2025-10-18,2025,October,P102,Laptop,Electronics,S05,Hyderabad,6,6,270000,10,Yes,61,66040
2021-03-27,2021,March,P104,Smartwatch,Electronics,S04,Bangalore,3,3,24000,20,No,89,5204
2022-12-29,2022,December,P104,Smartwatch,Electronics,S03,Coimbatore,22,22,198000,10,Yes,89,35377
2019-02-03,2019,February,P103,Headphones,Accessories,S04,Bangalore,12,12,32400,10,Yes,66,5917
2019-07-24,2019,July,P103,Headphones,Accessories,S02,Madurai,19,19,51300,10,No,44,7520
2020-01-10,2020,January,P105,Camera,Electronics,S01,Chennai,13,13,260000,20,No,12,60255
2021-01-15,2021,January,P105,Camera,Electronics,S04,Bangalore,5,5,125000,0,No,91,29498
2019-12-18,2019,December,P101,Mobile,Electronics,S01,Chennai,27,27,405000,0,Yes,93,54553
2021-07-03,2021,July,P102,Laptop,Electronics,S05,Hyderabad,12,12,600000,0,Yes,91,84516
2019-08-19,2019,August,P101,Mobile,Electronics,S01,Chennai,11,11,132000,20,No,93,20844
2025-07-18,2025,July,P102,Laptop,Electronics,S05,Hyderabad,13,13,617500,5,Yes,62,143572
2022-12-26,2022,December,P101,Mobile,Electronics,S04,Bangalore,21,21,299250,5,Yes,62,54688
2023-08-16,2023,August,P104,Smartwatch,Electronics,S03,Coimbatore,2,2,17000,15,No,80,3175
2023-09-23,2023,September,P105,Camera,Electronics,S05,Hyderabad,6,6,120000,20,Yes,96,31385
2022-01-10,2022,January,P101,Mobile,Electronics,S05,Hyderabad,16,16,192000,20,No,77,55708
2023-04-07,2023,April,P103,Headphones,Accessories,S04,Bangalore,5,5,12750,15,Yes,86,1684
2020-11-29,2020,November,P105,Camera,Electronics,S02,Madurai,1,1,25000,0,Yes,57,5685
2025-10-26,2025,October,P103,Headphones,Accessories,S01,Chennai,14,14,42000,0,No,59,12578
2025-10-17,2025,October,P102,Laptop,Electronics,S05,Hyderabad,17,17,765000,10,No,92,178505
2025-11-27,2025,November,P103,Headphones,Accessories,S03,Coimbatore,10,10,28500,5,No,60,5374
2023-08-27,2023,August,P104,Smartwatch,Electronics,S03,Coimbatore,17,17,161500,5,Yes,76,39289
2022-05-25,2022,May,P101,Mobile,Electronics,S04,Bangalore,12,12,162000,10,Yes,86,30015
2020-08-18,2020,August,P101,Mobile,Electronics,S05,Hyderabad,11,11,132000,20,No,48,21933
2023-07-05,2023,July,P102,Laptop,Electronics,S01,Chennai,16,16,720000,10,No,31,139744
2024-03-14,2024,March,P105,Camera,Electronics,S01,Chennai,1,1,23750,5,No,45,5885
2020-06-21,2020,June,P102,Laptop,Electronics,S04,Bangalore,17,17,765000,10,No,81,186829
2023-06-07,2023,June,P104,Smartwatch,Electronics,S04,Bangalore,2,2,19000,5,No,71,3240
2023-05-11,2023,May,P102,Laptop,Electronics,S01,Chennai,6,6,255000,15,Yes,36,48026
2021-03-27,2021,March,P101,Mobile,Electronics,S04,Bangalore,4,4,48000,20,No,68,5536
2022-12-10,2022,December,P102,Laptop,Electronics,S01,Chennai,1,1,45000,10,Yes,74,11553
2020-03-16,2020,March,P101,Mobile,Electronics,S02,Madurai,16,16,204000,15,No,87,43062
2023-05-28,2023,May,P104,Smartwatch,Electronics,S02,Madurai,12,12,102000,15,No,97,17989
2025-05-29,2025,May,P104,Smartwatch,Electronics,S02,Madurai,9,9,90000,0,No,47,15278
2020-10-08,2020,October,P104,Smartwatch,Electronics,S04,Bangalore,5,5,42500,15,Yes,18,10661
2019-02-21,2019,February,P102,Laptop,Electronics,S01,Chennai,12,12,510000,15,Yes,14,103034
2021-12-24,2021,December,P103,Headphones,Accessories,S03,Coimbatore,7,7,16800,20,No,65,4588
2020-10-30,2020,October,P101,Mobile,Electronics,S05,Hyderabad,14,14,210000,0,No,61,60201
2019-01-17,2019,January,P105,Camera,Electronics,S02,Madurai,12,12,255000,15,No,44,45776
2019-08-06,2019,August,P102,Laptop,Electronics,S01,Chennai,15,15,600000,20,Yes,70,161775
2023-04-21,2023,April,P103,Headphones,Accessories,S01,Chennai,6,6,14400,20,Yes,40,2767
2024-03-03,2024,March,P101,Mobile,Electronics,S01,Chennai,6,6,90000,0,No,84,16126
2024-01-12,2024,January,P103,Headphones,Accessories,S04,Bangalore,2,2,5400,10,No,45,1590
2022-12-05,2022,December,P102,Laptop,Electronics,S05,Hyderabad,16,16,760000,5,No,18,98091
2019-09-05,2019,September,P103,Headphones,Accessories,S01,Chennai,8,8,19200,20,No,77,5682
2019-08-22,2019,August,P105,Camera,Electronics,S01,Chennai,5,5,118750,5,No,82,13325
2019-05-23,2019,May,P103,Headphones,Accessories,S04,Bangalore,2,2,4800,20,Yes,30,1290
2021-12-07,2021,December,P102,Laptop,Electronics,S02,Madurai,28,28,1190000,15,Yes,52,318901
2024-09-11,2024,September,P101,Mobile,Electronics,S04,Bangalore,5,5,75000,0,Yes,84,19684
2025-05-07,2025,May,P103,Headphones,Accessories,S03,Coimbatore,12,12,34200,5,No,25,3547
2019-10-26,2019,October,P102,Laptop,Electronics,S04,Bangalore,19,19,855000,10,No,71,184926
2024-04-20,2024,April,P102,Laptop,Electronics,S03,Coimbatore,11,11,550000,0,No,69,70477
2019-03-24,2019,March,P101,Mobile,Electronics,S03,Coimbatore,3,3,38250,15,Yes,90,9147
2019-10-14,2019,October,P101,Mobile,Electronics,S03,Coimbatore,12,12,171000,5,No,18,17991
2023-05-28,2023,May,P102,Laptop,Electronics,S05,Hyderabad,7,7,332500,5,No,76,50399
2023-05-28,2023,May,P101,Mobile,Electronics,S01,Chennai,19,19,242250,15,Yes,98,69716
2020-10-12,2020,October,P102,Laptop,Electronics,S05,Hyderabad,15,15,637500,15,No,28,112530
2021-07-26,2021,July,P104,Smartwatch,Electronics,S03,Coimbatore,15,15,135000,10,No,28,21426
2025-11-04,2025,November,P105,Camera,Electronics,S01,Chennai,9,9,225000,0,No,96,56305
2025-11-11,2025,November,P103,Headphones,Accessories,S01,Chennai,25,25,60000,20,Yes,34,17461
2025-07-06,2025,July,P102,Laptop,Electronics,S03,Coimbatore,9,9,427500,5,Yes,21,110672
2019-06-08,2019,June,P101,Mobile,Electronics,S05,Hyderabad,4,4,57000,5,No,74,10949
2024-11-17,2024,November,P105,Camera,Electronics,S05,Hyderabad,4,4,85000,15,Yes,33,21410
2024-05-03,2024,May,P104,Smartwatch,Electronics,S03,Coimbatore,8,8,68000,15,No,70,11899
2023-04-02,2023,April,P101,Mobile,Electronics,S04,Bangalore,5,5,60000,20,No,39,14434
2024-02-26,2024,February,P103,Headphones,Accessories,S04,Bangalore,11,11,31350,5,No,39,6687
2022-04-27,2022,April,P103,Headphones,Accessories,S01,Chennai,17,17,40800,20,No,50,8043
2020-06-22,2020,June,P101,Mobile,Electronics,S04,Bangalore,1,1,14250,5,No,98,2809
2021-07-10,2021,July,P103,Headphones,Accessories,S04,Bangalore,12,12,28800,20,No,75,4093
2022-11-24,2022,November,P102,Laptop,Electronics,S05,Hyderabad,9,9,382500,15,Yes,72,77082
2021-10-09,2021,October,P102,Laptop,Electronics,S03,Coimbatore,15,15,750000,0,Yes,66,154471
2021-12-27,2021,December,P104,Smartwatch,Electronics,S02,Madurai,22,22,176000,20,No,30,30679
2022-04-06,2022,April,P101,Mobile,Electronics,S04,Bangalore,8,8,96000,20,No,79,26333
2022-12-16,2022,December,P104,Smartwatch,Electronics,S05,Hyderabad,3,3,28500,5,No,21,4260
2023-04-08,2023,April,P101,Mobile,Electronics,S05,Hyderabad,18,18,243000,10,No,40,42388
2025-08-01,2025,August,P102,Laptop,Electronics,S04,Bangalore,11,11,550000,0,Yes,91,153452
2022-07-26,2022,July,P104,Smartwatch,Electronics,S04,Bangalore,19,19,190000,0,No,89,34970
2020-04-09,2020,April,P101,Mobile,Electronics,S05,Hyderabad,4,4,57000,5,No,77,6547
2025-04-11,2025,April,P102,Laptop,Electronics,S02,Madurai,15,15,600000,20,No,53,150135
2022-05-02,2022,May,P105,Camera,Electronics,S03,Coimbatore,13,13,292500,10,Yes,85,70915
2025-03-20,2025,March,P101,Mobile,Electronics,S02,Madurai,7,7,84000,20,Yes,62,11258
2020-01-02,2020,January,P104,Smartwatch,Electronics,S03,Coimbatore,10,10,90000,10,No,71,23952
2024-08-16,2024,August,P104,Smartwatch,Electronics,S04,Bangalore,6,6,60000,0,Yes,94,7309
2025-09-15,2025,September,P102,Laptop,Electronics,S04,Bangalore,5,5,200000,20,No,85,50417
2022-06-26,2022,June,P103,Headphones,Accessories,S03,Coimbatore,15,15,38250,15,No,82,4150
2024-04-26,2024,April,P103,Headphones,Accessories,S05,Hyderabad,10,10,27000,10,No,86,6263
2025-06-22,2025,June,P102,Laptop,Electronics,S05,Hyderabad,5,5,200000,20,Yes,27,59286
2024-01-09,2024,January,P101,Mobile,Electronics,S05,Hyderabad,17,17,242250,5,No,58,58277
2024-12-02,2024,December,P103,Headphones,Accessories,S04,Bangalore,15,15,38250,15,Yes,25,10334
2021-09-27,2021,September,P104,Smartwatch,Electronics,S02,Madurai,3,3,30000,0,No,47,4541
2023-03-02,2023,March,P104,Smartwatch,Electronics,S04,Bangalore,8,8,80000,0,Yes,48,12951
2020-01-10,2020,January,P104,Smartwatch,Electronics,S03,Coimbatore,12,12,102000,15,No,12,15975
2025-03-30,2025,March,P105,Camera,Electronics,S02,Madurai,13,13,276250,15,No,46,36368
2019-12-30,2019,December,P103,Headphones,Accessories,S04,Bangalore,7,7,17850,15,No,79,5344
2020-09-11,2020,September,P103,Headphones,Accessories,S04,Bangalore,8,8,21600,10,No,88,2853
2020-11-15,2020,November,P101,Mobile,Electronics,S04,Bangalore,27,27,364500,10,No,99,72200
2024-06-28,2024,June,P103,Headphones,Accessories,S03,Coimbatore,8,8,24000,0,Yes,17,2727
2020-04-22,2020,April,P102,Laptop,Electronics,S04,Bangalore,19,19,855000,10,No,21,196104
2020-03-29,2020,March,P102,Laptop,Electronics,S04,Bangalore,5,5,237500,5,No,82,25735
